Population,Locality,Municipality,County,Latitude,Longitude,X-Sweref99TM,Y-Sweref99TM
209,"Hjälteby",Tjörn,Västra Götaland,58.0481,11.7025,305398.87,6438816.32
209,"Önneköp",Hörby,Skåne,55.7884,13.8733,429349.8,6183099.88
209,"Böda",Borgholm,Kalmar,57.2423,17.0621,624440.02,6346237.29
209,"Flisby",Nässjö,Jönköping,57.781,14.7995,488075.44,6404345.02
208,"Båtskärsnäs",Kalix,Norrbotten,65.7834,23.413,884153.52,7321550.54
208,"Rusksele",Lycksele,Västerbotten,64.8148,18.8972,684958.84,7193508.79
208,"Mollösund",Orust,Västra Götaland,58.082,11.4864,292845.07,6443229.76
208,"Hjärsås",Östra Göinge,Skåne,56.2079,14.1471,447091.55,6229541.16
208,"Buskhyttan",Nyköping,Södermanland,58.6609,16.939,612485.03,6503923.36
207,"Ljungs Berg",Uddevalla,Västra Götaland,58.2299,11.9057,318309.01,6458483.95
207,"Moarna",Varberg,Halland,57.0469,12.3549,339543.34,6325716.76
206,"Jämtön",Luleå,Norrbotten,65.8529,22.4964,841542.2,7323946.54
206,"Revsudden",Kalmar,Kalmar,56.7775,16.4775,590287.26,6293597.78
205,"Ängesbyn",Luleå,Norrbotten,65.7743,22.0427,821928.94,7312827.36
205,"Gottne",Örnsköldsvik,Västernorrland,63.4318,18.4282,671015.86,7038274.21
205,"Stavreviken",Timrå,Västernorrland,62.5531,17.4118,624003.74,6938120.54
205,"Medåker",Arboga,Västmanland,59.4524,15.7545,542776.24,6590673.65
205,"Ölme",Kristinehamn,Värmland,59.363,14.0112,443792.46,6580893.98
205,"Norsbron",Karlstad,Värmland,59.3994,13.2268,399318.37,6585872.78
205,"Magra",Alingsås,Västra Götaland,58.1121,12.6232,359967.19,6443658.97
205,"Rossö",Strömstad,Västra Götaland,58.849,11.183,279821.19,6529520.77
205,"Lycke och Bremnäs",Kungälv,Västra Götaland,57.874,11.7326,306231.97,6419366.56
205,"Sandkullen och Sågarehagen",Lerum,Västra Götaland,57.783,12.3995,345379.31,6407517.24
204,"Slandrom",Östersund,Jämtland,63.1301,14.6423,481962.91,7000130.14
204,"Gubbo",Smedjebacken,Dalarna,60.1802,15.32,517754.28,6671525.83
204,"Ervalla",Örebro,Örebro,59.4391,15.2461,513957.31,6588974.26
204,"Trunnerup, Bleckstorp och Rögla",Ystad,Skåne,55.5081,13.6349,413785.37,6152178.32
204,"Sidus",Norrköping,Östergötland,58.6122,16.3383,577749.22,6497642.42
204,"Skebokvarn",Flen,Södermanland,59.066,16.7073,597893.98,6548648.83
204,"Smidö",Upplands-Bro,Stockholm,59.4734,17.5521,644585.81,6595545.26
203,"Svanstein",Övertorneå,Norrbotten,66.6535,23.8513,890354.28,7420515.25
203,"Geijersholm",Hagfors,Värmland,60.066,13.7268,429126.65,6659447.9
203,"Hålta och Vävra",Kungälv,Västra Götaland,57.8978,11.8164,311325.91,6421770.29
203,"Tovrida udde",Jönköping,Jönköping,57.7493,14.3869,463510.06,6400970.11
203,"Västra Älvsala",Värmdö,Stockholm,59.2967,18.6183,706023.38,6578691.16
202,"Södra Hertsölandet",Luleå,Norrbotten,65.5501,22.351,838889.13,7289591.23
202,"Botsmark",Umeå,Västerbotten,64.2537,20.2432,753908.68,7135754.47
202,"Mjällom",Kramfors,Västernorrland,62.9856,18.4336,673943.17,6988630.23
202,"Edsta",Hudiksvall,Gävleborg,61.7751,17.0047,605759.77,6850755.34
202,"Ramsberg",Lindesberg,Örebro,59.7732,15.2926,516433.68,6626190.82
202,"Spjutstorp",Tomelilla,Skåne,55.5819,14.0034,437177.5,6160000.05
202,"Kivinge",Håbo,Uppsala,59.645,17.4606,638693.58,6614447.98
201,"Bergsäng",Hagfors,Värmland,60.1126,13.5689,420451.05,6664815.13
201,"Fotskäl",Mark,Västra Götaland,57.4713,12.481,348939.03,6372654.79
201,"Skepparslöv",Kristianstad,Skåne,56.0231,14.055,441100.03,6209056.19
201,"Lagnöviken",Trosa,Södermanland,58.865,17.5507,647096.43,6527827.98
200,"Långviksmon",Örnsköldsvik,Västernorrland,63.6295,18.6944,683015.38,7061017.94
200,"Herrskog",Kramfors,Västernorrland,62.9136,18.0297,653872.87,6979584.93
200,"Freluga",Bollnäs,Gävleborg,61.325,16.2911,569110.89,6799669.56
200,"Sjöboviken",Örebro,Örebro,59.3247,15.5645,532124.47,6576348.09
200,"Persberg",Filipstad,Värmland,59.7521,14.2516,457946.28,6624040.5
200,"Nittorp",Tranemo,Västra Götaland,57.5469,13.4888,409555.18,6379271.29
200,"Humlamaden och Hemmestorps björke, boke och fure",Sjöbo,Skåne,55.6164,13.5301,407422.46,6164364.66
200,"Flerohopp",Nybro,Kalmar,56.8232,15.8738,553332.13,6298046.08
200,"Rimsjöhöjden",Nykvarn,Stockholm,59.1521,17.4477,639986.99,6559560.6
